SMILES,FingerPrint_0,FingerPrint_1
CCCCc1ccc(N)cc1,-5.69658,11.651587
NCC(O)c1ccc(O)cc1,10.480881,-2.5452192
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,-45.3007,10.009266
CCCCCCCCCc1ccc(O)cc1,-7.599944,12.371392
CCCCCCCCCCCCc1ccc(O)cc1,-7.599642,12.3713
COc1ccc(CC#N)cc1,-0.26998764,0.1874084
CCCCc1ccccc1,-6.5238395,9.153188
ClCCCc1ccccc1,-4.922772,6.966524
OCC=Cc1ccccc1,6.194558,-11.017594
O=CC=Cc1ccccc1,6.96481,-11.133878
OCCNCc1ccccc1,-5.612351,3.7426758
c1ccc(OCCOc2ccccc2)cc1,1.8022972,-17.710485
CCCCCCCCCCc1ccccc1,-6.900222,9.752203
CCCCC(CC)CN,-21.583313,59.068554
ClCc1ccc(Cl)cc1,29.478455,-21.11898
Cc1ccc(CN)cc1,1.9343814,6.5446177
O=Cc1ccc(Cl)cc1,8.803434,-10.375865
O=Nc1ccc(O)cc1,19.602865,-3.192896
COc1ccc(Br)cc1,8.008148,-20.06275
COc1ccc(C)cc1,8.001301,-20.05024
COc1ccc(N)cc1,7.9235787,-20.052643
CCc1ccc(CC)cc1,1.7490655,4.328955
O=NC1C=CC(N=O)C=C1,17.67962,42.41765
COc1ccc(CO)cc1,7.060344,-20.395826
COC(=O)CC#N,-36.371216,40.55755
CCOC(=O)CBr,-38.04933,28.271133
CCOC(=O)CC,-37.898724,28.351748
CCOC(=O)CCl,-38.06796,28.268429
CCOC(=O)NC,-38.91642,29.57519
CCC(C)OC(C)=O,-33.556904,34.047764
CCOC(=O)CC(=O)OCC,-38.00979,28.362705
CCNC(=S)NCC,-18.50548,41.40202
CCOC(C)OCC,-16.544064,48.7577
CCOC(=O)OCC,-37.19915,28.617025
Cc1ccc(O)c(C)c1,23.741295,-7.509282
CC(=O)OCC=C(C)CCC=C(C)C,-11.479387,37.944065
CCCCCCCCCCCC(=O)OCCCC,-39.46843,41.794086
CC(C)=CCCC(C)CCO,-7.3577275,58.990814
CC(C)=CCCC(C)=CCO,-11.458427,38.154396
CCCCCCCCCCCC(=O)OCC,-39.713875,41.85937
Brc1ccc(Br)cc1,17.796509,-0.02678381
Cc1ccc(Br)cc1,17.415806,-1.2146062
Clc1ccc(Br)cc1,28.447649,-20.207048
Nc1ccc(Br)cc1,15.891451,-0.6432262
Oc1ccc(Br)cc1,17.173454,-0.63031775
Cc1ccc(C)cc1,16.818253,-2.4235842
Cc1ccc(Cl)cc1,28.84196,-20.621832
Cc1ccc(O)cc1,15.686963,-3.2860324
Clc1ccc(Cl)cc1,28.74333,-20.635681
Nc1ccc(Cl)cc1,28.610146,-20.634926
Oc1ccc(Cl)cc1,28.52877,-21.117817
Cc1ccc(N)cc1,15.798806,-1.8972176
Nc1ccc(N)cc1,14.645794,-1.393942
O=C1C=CC(=O)C=C1,15.675815,37.57427
CN1CCN(C)CC1,7.446791,46.497883
CC(O)COC(C)CO,-7.0778503,56.060215
C=CC(=O)OCC(C)C,-36.532314,35.035122
COC(=O)CCC(=O)OC,-36.807602,41.237064
C=CC1CCC2OC2C1,6.3169475,55.614452
C1CC2OC2CC1C1CO1,5.8351808,56.03556
ClCC1CO1,3.4140756,57.257423
BrCCBr,-7.792474,49.527817
CCCBr,-14.27294,49.157154
C=CCBr,-11.886145,41.890003
CCCC,-13.83676,48.381588
C=CCC,-12.3841095,42.516
C=CC=C,-10.585731,41.71866
CC=CC,-9.133467,41.14367
C=CC=O,-10.455216,41.671215
CCCS,-20.155664,54.63068
ClCCCl,-6.6621723,48.348576
OCCCl,-9.300529,49.590313
CCCN,-13.785975,48.726315
C=CCN,-12.088896,41.820793
CCC#N,-6.818645,36.344658
C=CC#N,-7.4286118,38.995667
N#CCCl,-7.514878,36.6899
NCCN,-9.665711,47.907383
C=CCO,-12.009204,42.26163
C#CCO,-9.427137,46.67798
OCCO,-10.608717,49.931087
CCN=O,-13.743405,47.942368
COC=O,-7.855956,42.000454
C=C(C)CC(C)(C)C,-7.012841,45.21582
CC(C)OP(C)(=O)F,-1.6742743,53.515133
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-0.92346823,42.834496
CCCC(C)=O,-28.379705,40.619175
CCCC(=O)O,-31.218283,45.100815
O=C(O)CCCl,-31.298717,43.843193
NCCC(=O)O,-32.291595,43.64069
O=C(O)CCS,-31.566992,43.420998
CNCC(=O)O,-29.802782,42.200672
CCC[N+](=O)[O-],-67.953705,15.664864
C=COC(C)=O,-24.521923,33.911537
CC(=O)CC(C)C,-30.077566,39.788857
CC(C)NC(C)C,-3.783823,53.750904
CC(C)OC(C)C,-3.5534122,52.69187
CC1CCC(=O)N1,11.851436,56.136883
CC1COC(=O)O1,5.7168875,57.736195
Brc1cccc(Br)c1,18.706257,-9.839081
Clc1cccc(Br)c1,32.694603,-19.190447
Cc1cccc(C)c1,19.797438,-9.188833
Cc1cccc(O)c1,19.227161,-8.188343
Cc1cccc(Cl)c1,33.090828,-19.809992
Nc1cccc(Cl)c1,32.74109,-19.45768
Oc1cccc(Cl)c1,32.747353,-19.803787
Cc1cccc(N)c1,19.664114,-9.457567
Nc1cccc(N)c1,17.563757,-9.972369
Oc1cccc(O)c1,18.285656,-7.768361
Cc1cccc(C)n1,15.404552,26.181849
Cc1cncc(C)n1,7.8399053,24.520777
Nc1nccc(=O)[nH]1,14.693043,33.787502
COC(=O)CC(=O)OC,-36.458393,40.67899
CC(CCl)OC(C)CCl,-5.1367087,51.08674
CC1OC(C)OC(C)OC(C)O1,5.536927,58.69411
COCC(C)OC(C)=O,-33.563175,34.04635
Cc1cc(C)cc(C)c1,15.739381,29.527473
Cc1cc(C)cc(O)c1,20.784197,-5.9734216
Clc1cc(Cl)cc(Cl)c1,38.60261,-28.238363
Oc1cc(O)cc(O)c1,19.915558,-5.786873
Cc1cc(C)nc(C)c1,15.834914,28.383656
Nc1nc(N)nc(N)n1,7.7912717,34.452206
BrC1CCCCC1,7.7098246,52.458626
Brc1ccccc1,22.198078,3.508503
CC1CCCCC1,9.27674,55.96496
Cc1ccccc1,22.01345,6.5587435
Cc1ccncc1,10.370497,16.0907
Clc1ccccc1,29.425644,-18.77724
NC1CCCCC1,7.236468,53.461426
OC1CCCCC1,7.9803915,54.3875
O=C1CCCCC1,13.246635,53.961037
Oc1ccccc1,20.98493,2.621881
Sc1ccccc1,22.622538,7.866537
Cc1cccnc1,5.7668953,17.284975
Oc1cccnc1,5.480939,17.179083
CN1CCOCC1,12.446482,48.710617
Brc1ccccn1,17.251911,18.88475
Cc1ccccn1,17.095917,18.583492
Cc1cnccn1,10.339993,25.97209
Clc1ccccn1,16.987112,18.85745
O=c1cccc[nH]1,27.81422,9.9478245
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-33.17378,28.582514
CCCCNC(=S)NCCCC,-25.314909,52.46778
C=CCCC(C)=O,-28.183962,40.020874
CCCCC(=O)O,-33.537437,46.399014
CC(C)OCCO,-11.518996,55.871468
CCCOC(C)=O,-37.27189,31.843689
BrCCCBr,-7.7947893,49.44214
CCCCBr,-24.271639,57.288105
CCCCC,-21.551718,55.337673
CCCCCl,-21.000572,56.415195
ClCCCBr,-7.5249596,49.015297
CCCCN,-22.387,57.920406
CCCC#N,-7.4263244,34.77479
C=CCC#N,-8.3503895,38.44841
NCCCN,-9.709373,47.973957
N#CCC#N,-7.1818924,36.634285
N#CCCO,-7.6918573,35.885227
CCCCS,-20.65337,54.961403
CNCCO,-11.285283,47.06726
COCCO,-16.196127,52.17893
COCOC,-15.919216,51.273293
CCNCC,-12.84941,46.041904
C=COCC,-14.379133,44.048977
CCOC=O,-14.810788,44.550312
c1cc[nH]c1,12.564404,32.822895
C1CCOC1,11.171745,50.293736
c1ccoc1,7.3063064,31.796894
c1ccsc1,5.366179,30.564087
CC(=O)CCC(C)C,-29.029238,40.107132
CC(=O)CCC(C)=O,-28.245794,40.303577
O=C(O)CCC(=O)O,-31.038977,43.366344
O=C(O)C=CC(=O)O,-20.045376,35.180542
CN(C)CCN(C)C,-10.716696,45.703156
CC(=O)OCC(C)C,-35.058765,32.37435
CCCCCCCCCC(=O)OC,-37.71561,43.18519
CCCCCC(C)=O,-33.48275,48.71562
CC=CC=CC(=O)O,-19.759693,34.979504
CCCCCBr,-24.32761,57.280525
CCCCCC,-21.97752,55.48705
CCCCCN,-22.594933,57.8675
CCCCC#N,-7.997337,34.414745
NCCCCN,-9.718405,47.976307
N#CCCC#N,-7.60082,35.87076
OCCCCO,-10.393811,50.0089
OCC=CCO,-10.95256,49.383316
CCCCNC,-19.313631,56.41648
CNCCNC,-11.554209,46.447002
COCCOC,-16.314123,51.652245
CCCOC=O,-14.897434,44.613304
CCOCCO,-17.555086,51.88695
C1CCCCC1,7.621119,51.122005
C1=CCCCC1,10.429035,47.33632
C1CNCCN1,9.193105,49.531162
c1ccncc1,8.31143,29.173609
C1=COCCC1,10.523125,47.97546
C1OCOCO1,11.0409975,49.689167
C1CCNCC1,9.070893,49.49432
C1COCCN1,10.583072,49.6737
O=C(O)CCCC(=O)O,-32.306175,44.280582
CC(O)CNCC(C)O,-5.9085712,55.4928
CCCCCCC(C)=O,-33.520363,48.728962
CCCCCCC(=O)O,-34.203438,46.510017
O=C(O)CCCCCC(=O)O,-32.784492,44.70722
CCCCCCBr,-24.35015,57.26193
CCCCCCN,-22.686258,57.839893
CCCCCCO,-24.948452,55.33245
OCCNCCO,-11.0403,48.511078
CCCOCCC,-19.0739,51.31223
ClCCOCCCl,-16.952288,50.612926
C=CCOCCO,-17.274445,52.62522
OCCSCCO,-10.76353,50.29485
CCCCCCCC,-22.404709,55.61408
C=CCCCCCC,-24.409586,59.33445
CCCCCCCN,-22.687443,57.839474
N#CCCCCC#N,-7.8155313,35.31563
CCCCCCCO,-24.948158,55.33095
CCNCCNCC,-12.867559,46.027054
CCCCOCCO,-21.205488,52.24194
C1=CCCC=CCC1,10.231449,47.074585
CCCCCCCCCCCC(=O)OC,-37.715828,43.18667
CCCCCCCCBr,-24.350323,57.260998
CCCCCCCCC,-22.404524,55.615005
CCCCCCCCN,-22.686184,57.838875
CCCCCCCCO,-24.94655,55.331272
CCOCCOCCO,-17.592484,51.901894
CCCCNCCCC,-18.731133,56.859425
N#CCCNCCC#N,-7.6808677,35.809532
COCCOCCOC,-16.458813,51.64129
CCCCCCCCC(=O)O,-34.202988,46.51228
CCCCCCCCCC(C)=O,-33.5202,48.727615
CCCCCCOCCO,-21.668747,52.346188
OCCOCCOCCO,-17.37284,52.320557
CCCCCCCCCCO,-24.948853,55.330814
CCCCOCCOCCO,-21.171864,52.234882
CCOCCOCCOCC,-17.711414,50.591003
CCCCCCCCCCC(=O)O,-34.203045,46.506367
C=CCCCCCCCCC(=O)O,-32.934128,45.138382
CCCCCCCCCCCCCCCC(=O)OC,-37.71541,43.186058
CCCCCCCCCCCC,-22.40552,55.613297
CCCCOCCOCCCC,-20.38346,52.186867
CCCCCCCCCCCCO,-24.946056,55.331184
CCCCOCCOCCSC#N,-20.767666,53.078716
CCCCCCOCCOCCO,-21.640461,52.3371
CCCCCCCCCCCCCCCCCC(=O)OC,-37.715084,43.186554
CCCCCCCCC=CCCCCCCCC(=O)OC,-38.076572,44.15998
CCCCCC=CCC=CCCCCCCCC(=O)OC,-38.107487,44.327564
CCCCCCCCCCCCCCO,-24.94684,55.332367
CCCCOCCOCCOCCCC,-20.384497,52.186714
COC(=O)C(c1ccccc1)C1CCCCN1,12.457231,6.5600758
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,-21.395853,59.674004
CN(C)CCC=C1c2ccccc2CSc2ccccc21,58.096073,17.942019
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,58.88301,17.712303
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,-26.657724,83.00938
CNC(=O)Oc1ccccc1OC(C)C,-32.62307,-49.998432
CNC(=O)c1cccnc1,-19.550503,-16.036974
NC(=O)Nc1ccccc1Cl,0.4073179,-57.779587
N=C(N)NC(=N)NCCc1ccccc1,-7.966152,6.8191504
N=[N+]=CC(=O)OCC(N)C(=O)O,26.789892,71.39196
C=CC,-10.169494,41.469757
COC,-5.590001,43.03043
C=C(C)C,-6.519983,45.008812
C#CC(C)(C)O,-3.4700375,43.334805
OCC(Cl)(Cl)Cl,-9.189161,51.84605
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,16.342505,61.733997
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,27.992262,-20.570494
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,31.08656,50.952545
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,32.05205,50.98426
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,4.815495,78.45864
C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,8.10259,81.3518
CCCCCC1(CC)C(=O)NC(=O)NC1=O,9.02749,79.98349
OCC(CO)(CO)CO,-9.184402,51.62258
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-19.416864,2.558533
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-20.373661,5.682994
C=CC(C)(CCC=C(C)C)OC(C)=O,-12.838608,37.818905
O=P(OCCCl)(OCCCl)OCCCl,-20.004736,49.519547
CNC(=O)ON=CC(C)(C)SC,-29.332075,32.732533
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,-28.421526,-32.622025
CCC(C)C(=O)O,-19.586843,64.48836
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,-69.33628,-28.257177
O=C(O)C(c1ccccc1)c1ccccc1,7.0410357,0.30211273
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,58.093185,6.714887
O=S(=O)(O)c1cccc2c(O)cccc12,36.969128,-7.7540154
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,46.071606,11.747481
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-39.137566,13.942513
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-39.79411,13.159414
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,62.643337,15.286198
O=C(c1ccccc1)c1ccccc1O,4.355855,-42.780582
Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,-72.667366,57.454487
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,47.689995,-8.673084
CCNc1cccc2ccccc12,33.937786,-5.1594443
CCOC(=O)c1ccccc1O,-37.159054,13.031087
Cc1c(Cl)cccc1Cl,39.917397,-16.35951
Cc1occc(=O)c1O,23.705824,37.780632
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.9249163,38.848812
Oc1c(Br)cc(Br)cc1Br,20.214437,-0.36305156
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,-62.266674,-40.7352
Cc1ccccc1C(=O)O,8.121087,-41.915497
O=C(O)c1ccccc1Cl,6.9142623,-41.57705
Nc1ccccc1C(=O)O,7.492379,-43.28006
CC(=O)c1ccccc1O,6.0050955,-42.581394
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-63.675785,-30.944641
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-63.448963,-32.355953
O=C(O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,-64.66764,-36.08096
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,-19.272213,5.5290546
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-61.257942,-33.712116
O=C(O)c1cc(I)ccc1O,12.102103,-38.5444
Cc1ccc(O)c([N+](=O)[O-])c1,-61.879498,-37.346912
Nc1ccc(O)c([N+](=O)[O-])c1,-60.919857,-37.900486
COC(=O)c1ccccc1O,0.01219918,-41.636898
O=c1[nH]ncc2ccccc12,36.556194,4.5101852
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,21.844645,-4.272666
OC(c1ccccc1)c1ccc(Cl)cc1,8.648566,0.9771634
O=C(c1ccccc1)c1ccccc1,-13.841537,-19.333582
c1ccc2c(c1)CCCC2,40.797054,22.248941
c1ccc2cnccc2c1,33.012955,1.3621128
O=[N+]([O-])c1ccccc1Nc1ccccc1,-54.36011,-42.42873
COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,-54.781612,-48.816647
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,9.49645,-28.108519
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,46.769325,0.9768603
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,23.680885,-9.702001
Cc1ccc(-c2nc3ccccc3[nH]2)cc1,41.205395,7.82713
c1ccc2cc3ccccc3cc2c1,34.691624,0.063571036
COc1ccc(C=O)cc1OC,-40.71978,-6.85678
O=S(=O)(O)c1ccc2ccccc2c1,35.314293,-8.815768
COc1ccc(CCN)cc1OC,-16.027409,13.26521
O=C(O)COc1ccc2ccccc2c1,-25.88622,-43.01933
CCOc1ccc(C=O)cc1OC,-40.94884,-6.6525416
COc1ccc(CC(C)N)cc1OC,-18.079401,12.84192
Oc1ccc(Cl)cc1Cc1ccccc1,34.038876,-25.069769
CCOC(=O)c1ccc(O)cc1,-38.725967,8.510467
O=C(OCc1ccccc1)c1ccccc1,-37.307545,4.195157
S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,7.203757,48.73612
O=Cc1ccc2c(c1)OCO2,-26.1929,-0.60686
COC(=O)c1ccc(C(=O)OC)cc1,-18.802471,-20.546448
CC(=O)Nc1ccccc1C,2.2020972,-57.94591
COc1ccc(C)cc1N,9.28454,-26.640768
c1ccc2[nH]ccc2c1,33.33636,2.6917388
c1ncc2nc[nH]c2n1,10.114144,32.316734
Oc1ccccc1O,24.122404,-0.23424134
Clc1ccc(Cl)c(Cl)c1,37.754143,-22.907145
Oc1ccc(Cl)cc1Cl,34.604324,-23.88715
O=C1CCCC1,13.235037,54.018204
CN1CCCC1,7.4151454,46.90337
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-60.046112,-32.989326
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,-53.537304,31.375692
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,-53.52657,31.39626
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,38.308308,-26.09152
CCOc1cc(C=O)ccc1O,-40.929142,-7.40798
COc1cc(C=O)ccc1O,-40.875896,-7.4426856
COc1cc(C(=O)O)ccc1O,-4.475206,-18.894878
CCN(CC)CC,-13.927804,49.887184
C1=CC2C=CC1C2,4.838118,51.48684
Nc1cc(C(F)(F)F)ccc1Cl,35.790684,-26.424644
NS(=O)(=O)c1cccc([N+](=O)[O-])c1,-51.84847,-30.927671
Nc1ccc(S(=O)(=O)O)cc1,-30.656525,-29.868128
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-7.4235997,-59.50616
Nc1ncc([N+](=O)[O-])s1,-74.3395,-2.2046766
CN(C)c1ccccc1,1.8214949,-6.246986
CC(=O)c1cccc(O)c1,-10.572925,-24.506075
Cc1cccc(N(C)C)c1,19.78737,-8.632185
O=[N+]([O-])c1cccc(Cl)c1,-53.332123,-30.125423
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-38.041122,27.575603
CCCOC(=O)c1cc(O)c(O)c(O)c1,-43.2202,13.591307
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-61.393356,-29.787373
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-71.28802,14.831951
Nc1ccc([N+](=O)[O-])cc1Cl,-58.965504,-31.576836
CC(=O)c1cccc([N+](=O)[O-])c1,-50.339188,-28.841646
O=C(O)c1cccc(C(=O)O)c1,-10.109886,-23.017574
O=C(O)c1cccc([N+](=O)[O-])c1,-50.44709,-28.871634
COC(=O)c1ccc(OC)cc1,-18.483797,-20.729086
CC(=O)c1ccc(C)cc1,-11.632594,-17.119165
CC(C)(N)Cc1ccccc1,-1.9984393,1.9007608
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-33.241596,-35.883278
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-65.83302,-22.49805
CC(=O)Nc1cccc([N+](=O)[O-])c1,-16.263481,-68.77362
CCNc1nc(Cl)nc(NCC)n1,-9.838869,71.026695
Oc1ccc(Nc2ccccc2)cc1,17.567472,4.220245
c1ccc(Nc2ccccc2)cc1,17.456415,4.5620327
CC(C)OC(=O)Nc1ccccc1,-16.412193,-62.214684
CC(=O)Oc1cccc(C)c1,-18.372833,-36.908066
CCOC(OCC)OCC,-16.552708,48.752567
CC(=O)C=Cc1ccccc1,-41.701305,-15.452941
O=C(O)COc1ccccc1,-26.03501,-42.504562
c1ccc(NNc2ccccc2)cc1,17.152895,4.6530614
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,-39.340313,-13.675428
O=CCc1ccccc1,-3.7510471,3.9903688
CC(=O)Oc1ccccc1,-18.640833,-34.55099
CC(=O)Nc1ccc(N)cc1,-7.6761103,-61.01908
CC(=O)Nc1ccc(C=O)cc1,-7.297916,-61.03643
O=C(O)COc1ccc(Cl)cc1,-26.71581,-42.124775
CCCCOc1ccc(O)cc1,-1.289007,-15.886145
OCCCc1ccccc1,-6.2628517,6.812715
OCCNc1ccccc1,14.771688,5.9793944
OCCOc1ccccc1,2.2698145,-18.336649
CCCCCCCCCCCCc1ccccc1,-6.901353,9.751509
CCCCCCCCCCCCCc1ccccc1,-6.90068,9.750728
CCc1ccc(O)cc1,1.9194121,3.7727754
O=Cc1ccc(O)cc1,9.002157,-10.079499
COc1ccc(C=O)cc1,7.442277,-18.172142
CCOC(=O)CCC(=O)OCC,-37.879433,28.472542
Nc1ccc(O)cc1,14.346737,-2.1581244
Oc1ccc(O)cc1,14.852224,-3.4804883
Cc1cnc(C)cn1,12.519511,26.563686
O=c1ccc(=O)[nH][nH]1,15.919904,35.5489
C=CC(=C)CCC=C(C)C,-11.075037,39.16217
CCC=O,-13.993452,45.226288
CC(C)CCO,-7.2445083,57.036144
CC(=O)CC(C)=O,-27.252417,39.275978
CC1OC(C)OC(C)O1,5.536628,58.692898
CCCC=O,-14.14564,45.364662
C1CCNC1,9.109849,49.476513
CC(=O)CCC(=O)O,-28.762342,40.897884
NC(=O)N=NC(N)=O,-24.341433,37.971184
CCCCCC(C)N,-21.166275,57.97925
CCCCOC(C)=O,-37.579273,32.07793
C1COCCO1,11.475313,49.83868
CC(=O)OCCC(C)C,-36.069992,32.16651
CCCCCCC(C)O,-19.680933,60.146984
O=C(O)CCCCCCCC(=O)O,-32.783974,44.707123
C=CCNCC=C,-13.749011,42.049248
O=C(O)CCCCC(=O)O,-32.550808,44.47066
CCCCCCCC(=O)O,-34.20269,46.509926
CCCCCCCCCCCCCC(=O)OC,-37.71568,43.18553
C=CCCCCCCC,-24.403563,59.335552
CCCCCCCC#N,-8.153098,34.323704
CCCCCCCCCC,-22.404604,55.615696
O=C=O,-3.6310475,41.392315
CNC,-6.6948934,43.462063
ClC(Br)Br,-3.4800148,49.88184
CC1(C)C2CCC1(C)C(O)C2,3.555374,62.015316
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-24.017344,100.65261
CC(=O)OC1CC2CCC1(C)C2(C)C,3.4752457,62.103153
CCC1(c2ccccc2)C(=O)NCNC1=O,31.507956,51.02084
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,4.751643,77.59133
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,-23.32819,33.494167
C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,2.880528,78.553375
CCC1(CC)C(=O)NCC(C)C1=O,8.298395,78.88491
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,39.530674,-33.78257
O=S1(=O)CCCC1,8.145427,51.039394
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,-6.504415,50.0934
CCCCOP(=O)(OCCCC)OCCCC,-20.674368,50.06658
C=C(C)C#N,-5.959459,39.820137
CC(C)N=O,-5.2038207,52.880367
NC(=O)NO,-25.128973,37.515682
ClC(Cl)=C(Cl)Cl,-5.262852,46.125397
CC(=O)N(C)C,-21.828163,39.968704
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-16.577425,90.246086
CC(=O)C=CC1C(C)=CCCC1(C)C,-20.315207,34.075684
O=S(=O)(c1ccccc1)c1ccccc1,-32.89952,-27.097576
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,-51.896873,-30.888668
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-33.152264,-33.811974
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,-34.392723,-32.398006
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,-33.848854,-34.394638
C=C1CCC2CC1C2(C)C,11.037417,54.38584
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-15.990989,68.39899
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,21.828642,-4.1814346
CC(C)(C)c1cccc(C(C)(C)C)c1O,22.342415,-3.417988
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,46.925434,12.895201
c1cc2ccc3cccc4ccc(c1)c2c34,39.989513,-4.3536425
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,43.34938,22.375996
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,24.264246,14.455695
O=C1c2ccccc2C(=O)c2c(O)cccc21,45.997227,12.7671385
O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],-61.62296,-32.239346
Cc1c(I)c(=O)n(-c2ccccc2)n1C,29.941988,11.09835
Nc1ccc(S(=O)(=O)O)c2ccccc12,37.390873,-7.5217524
O=C1C=CC(=O)c2ccccc21,45.05508,14.356258
Oc1ccc(Cl)c2cccnc12,57.197617,-5.1067224
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,33.090855,5.5263257
COC(=O)c1ccccc1C(=O)OC,-0.011208394,-41.416325
CCCOC(=O)c1ccccc1C(=O)OCCC,-38.877144,13.175198
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-37.55913,13.883889
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,-39.731354,13.194474
COc1ccc(C(=O)c2ccccc2)c(O)c1,4.6583624,-28.00968
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,-63.05802,-31.691948
O=Nc1c(O)ccc2ccccc12,36.810436,-5.284857
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,7.51066,5.4228845
O=Nc1ccc2ccccc2c1O,36.86479,-5.1507983
c1ccc2c(c1)oc1ccccc12,37.67064,9.079146
c1ccc2c(c1)sc1ccccc12,36.823715,2.0174682
Oc1cc(O)c2ccccc2c1,35.465084,-6.93053
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,2.340177,44.04288
